,year,url,batter,batter_hand,pitcher,pitcher_hand,event,type,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,py,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,spin_dir,spin_rate
43376,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_01/gid_2013_10_01_cinmlb_pitmlb_1/inning/inning_all.xml,407781,R,456501,R,Single,X,122.75,150.24,93.8,86.9,3.37,1.51,-8.01,4,-0.673,1.4,2.252,-1.874,50,5.407,6.094,-137.381,-4.082,-15.378,28.977,-24.421,23.8,29.2,6.1,Two-seam fastball,243.244,1818.675
43378,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_01/gid_2013_10_01_cinmlb_pitmlb_1/inning/inning_all.xml,407781,R,543331,R,Forceout,X,52.36,139.88,92.6,86,3.37,1.51,-3.07,7.55,1.472,1.4,2.756,-1.115,50,5.705,8.023,-135.509,-4.584,-5.772,26.878,-17.922,23.8,12.7,4.2,Four seam fast ball,202.046,1646.23
43381,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_01/gid_2013_10_01_cinmlb_pitmlb_1/inning/inning_all.xml,407781,R,448159,L,Flyout,X,127.04,167.51,94.2,87.1,3.37,1.51,8.67,6.91,-0.89,1.4,1.507,1.858,50,5.765,-10.542,-137.475,-8.128,16.689,28.954,-18.801,23.8,-35.4,5.3,Two-seam fastball,128.706,2256.875
43407,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_03/gid_2013_10_03_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,425794,R,Groundout,X,95.28,129.52,93.8,85.6,3.37,1.51,-4.26,10.11,0.165,1.4,3.099,-0.818,50,6.208,4.148,-137.332,-5.994,-8.055,33.147,-12.973,23.7,26.2,3.5,Four seam fast ball,202.757,2199.661
43441,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_04/gid_2013_10_04_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,458681,R,Lineout,X,114.16,153.69,90.6,84.1,3.37,1.51,-7.1,4.04,-0.445,1.4,2.346,-1.896,50,5.564,6.237,-132.724,-3.725,-12.75,26.679,-24.852,23.8,24.3,6.3,Two-seam fastball,240.132,1607.144
43448,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_04/gid_2013_10_04_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,458681,R,Double,X,96.14,145.92,88,81.3,3.37,1.51,-1.52,1.9,0.053,1.4,2.552,-2.026,50,5.451,5.794,-128.953,-1.702,-2.556,26.837,-28.909,23.8,2.8,7.1,Slider,218.054,466.499
43456,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_04/gid_2013_10_04_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,543779,L,Field Error,X,128.76,155.42,97,88.8,3.37,1.51,5,9.74,-0.879,1.4,2.144,1.586,50,5.982,-8.692,-141.717,-8.49,10.116,34.096,-12.411,23.8,-29.3,3.3,Four seam fast ball,152.895,2272.814
43457,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_04/gid_2013_10_04_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,465629,R,Groundout,X,106.44,160.6,83.2,77.2,3.37,1.51,0.99,-0.72,-0.08,1.4,1.907,-0.743,50,5.821,1.286,-122.043,-2.544,1.495,24.072,-33.184,23.8,-2.9,9.1,Slider,55.957,214.473
43489,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1/inning/inning_all.xml,407781,R,523260,R,Single,X,124.46,146.79,95.2,87.1,3.46,1.52,-7.47,5.7,-0.752,1.4,2.403,-1.767,50,5.158,5.446,-139.444,-3.745,-14.603,33.444,-20.952,23.8,31.4,5.3,Sinker,232.458,1916.1
43495,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1/inning/inning_all.xml,407781,R,523260,R,Groundout,X,105.58,145.06,97,89.2,3.46,1.52,-5.82,4.66,-0.201,1.4,2.618,-1.295,50,5.08,5.189,-142.185,-2.879,-11.892,33.257,-22.575,23.8,24.7,5.1,Sinker,231.089,1559.366
43497,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1/inning/inning_all.xml,407781,R,523260,R,Double,X,143.35,157.15,92.7,85.6,3.46,1.52,-7.28,6.73,-1.375,1.4,1.967,-1.618,50,5.113,3.189,-135.782,-4.803,-13.609,29.239,-19.508,23.8,32.2,5.3,Sinker,227.055,1986.403
43519,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1_bak0/inning/inning_all.xml,407781,R,523260,R,Single,X,124.46,146.79,95.2,87.1,3.46,1.52,-7.47,5.703,-0.752,1.4,2.403,-1.767,50,5.158,5.446,-139.444,-3.745,-14.603,33.444,-20.952,23.8,31.4,5.3,Two-seam fastball,232.458,1916.1
43525,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1_bak0/inning/inning_all.xml,407781,R,523260,R,Groundout,X,105.58,145.06,97,89.2,3.46,1.52,-5.822,4.663,-0.201,1.4,2.618,-1.295,50,5.08,5.189,-142.185,-2.879,-11.892,33.257,-22.575,23.8,24.7,5.1,Two-seam fastball,231.089,1559.366
43527,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_06/gid_2013_10_06_slnmlb_pitmlb_1_bak0/inning/inning_all.xml,407781,R,523260,R,Double,X,143.35,157.15,92.7,85.6,3.46,1.52,-7.276,6.733,-1.375,1.4,1.967,-1.618,50,5.113,3.189,-135.782,-4.803,-13.609,29.239,-19.508,23.8,32.2,5.3,Two-seam fastball,227.055,1986.403
43608,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_09/gid_2013_10_09_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,425794,R,Single,X,94.42,163.19,89.2,83.2,3.45,1.53,2.32,3.5,0.041,1.4,1.747,-1.137,50,6.226,2.268,-130.594,-6.561,4.04,25.409,-26.003,23.9,-9.2,6.4,Cut-Fastball,146.789,819.388
43614,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_09/gid_2013_10_09_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,425794,R,Flyout,X,90.99,167.51,76.6,69.8,3.45,1.53,8.04,-9.74,0.257,1.4,1.528,-1.208,50,6.419,0.931,-112.269,-0.6,9.927,26.508,-44.126,23.7,-12.8,15,Curve ball,39.711,2007.738
43619,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_09/gid_2013_10_09_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,425794,R,Single,X,83.26,175.28,78.5,71.7,3.45,1.53,6.63,-6.68,0.544,1.4,1.072,-0.936,50,6.433,1.397,-115.13,-2.944,8.634,27.391,-40.789,23.7,-12.1,13.3,Curve ball,45.062,1536.961
43625,2013,http://gd2.mlb.com/components/game/mlb/year_2013/month_10/day_09/gid_2013_10_09_pitmlb_slnmlb_1/inning/inning_all.xml,407781,R,425794,R,Single,X,85.84,133.84,88.9,82.1,3.45,1.53,0.47,4.25,0.42,1.4,2.989,-1.009,50,6.339,3.516,-130.234,-3.786,0.81,27.454,-24.805,23.8,-3.4,6.1,Cut-Fastball,173.729,825.837
44066,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_28/gid_2014_03_28_pitmlb_phimlb_1/inning/inning_all.xml,407781,R,453265,L,Flyout,X,78.97,137.29,82.4,74.2,3.46,1.54,11.92,8.68,0.681,1.4,2.793,3.165,50,5.556,-9.476,-120.531,-2.33,17.085,29.003,-19.652,23.6,-36.3,7.1,Change-up,126.239,2549.649
44107,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_31/gid_2014_03_31_phimlb_texmlb_1/inning/inning_all.xml,407781,R,489294,R,Lineout,X,137.34,139.88,93.7,86.8,3.49,1.54,-10.96,7.93,-1.038,1.4,2.762,-1.986,50,5.668,6.447,-137.223,-4.794,-21.052,28.166,-16.87,23.8,47.9,5.6,Four seam fast ball,233.984,2751.678
44117,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_31/gid_2014_03_31_phimlb_texmlb_1/inning/inning_all.xml,407781,R,489294,R,Single,X,145.92,139.02,91.4,84.6,3.49,1.54,-7.5,8.61,-1.246,1.4,2.757,-1.98,50,5.673,4.53,-133.859,-4.634,-13.694,27.19,-16.387,23.8,36.5,4.8,Four seam fast ball,220.938,2265.028
44125,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_31/gid_2014_03_31_phimlb_texmlb_1/inning/inning_all.xml,407781,R,489294,R,Flyout,X,134.76,142.47,92.6,84.6,3.49,1.54,-10.45,6.35,-1.014,1.4,2.581,-1.798,50,5.672,5.7,-135.607,-4.417,-19.257,32.451,-20.392,23.7,39.9,6.2,Four seam fast ball,238.54,2415.211
44130,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_31/gid_2014_03_31_phimlb_texmlb_1/inning/inning_all.xml,407781,R,471896,L,Home Run,X,125.32,156.29,95,89.3,3.49,1.54,10.8,5.09,-0.565,1.4,2.082,1.266,50,5.575,-8.977,-138.995,-5.729,21.633,24.075,-21.903,23.9,-41.4,6.1,Sinker,115.398,2499.552
44146,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_03/day_31/gid_2014_03_31_phimlb_texmlb_1/inning/inning_all.xml,407781,R,519229,R,Flyout,X,131.33,151.1,91.4,85,3.49,1.54,-7.5,8.56,-0.866,1.4,2.156,-1.64,50,5.926,4.642,-133.789,-6.898,-13.733,26.181,-16.435,23.8,35.9,4.8,Two-seam fastball,221.105,2265.062
44189,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_01/gid_2014_04_01_phimlb_texmlb_1/inning/inning_all.xml,407781,R,527048,L,Single,X,78.97,158.01,83.7,77.5,3.4,1.54,-1.18,1.79,0.648,1.4,2.011,1.821,50,5.447,-2.469,-122.712,-2.259,-1.798,24.406,-29.373,23.8,4.3,8,Slider,212.696,393.508
44194,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_01/gid_2014_04_01_phimlb_texmlb_1/inning/inning_all.xml,407781,R,527048,L,Groundout,X,101.29,147.65,84.3,78.7,3.4,1.54,8.98,8.62,-0.082,1.4,2.415,1.204,50,5.569,-6.02,-123.457,-3.939,14.057,21.261,-18.604,23.9,-34.1,6,Change-up,133.991,2296.004
44200,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_01/gid_2014_04_01_phimlb_texmlb_1/inning/inning_all.xml,407781,R,527048,L,Single,X,72.1,143.33,91.8,84.6,3.4,1.54,12.87,5.67,0.8,1.4,2.631,1.266,50,5.446,-5.678,-134.442,-3.384,23.575,28.864,-21.721,23.8,-44.9,7,Two-seam fastball,113.913,2782.871
44260,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_02/gid_2014_04_02_phimlb_texmlb_1/inning/inning_all.xml,407781,R,543726,L,Groundout,X,127.04,141.61,91.4,84.7,3.41,1.56,2.61,6.08,-0.737,1.4,2.624,2.214,50,5.088,-8.714,-133.681,-2.561,4.763,26.574,-21.007,23.8,-8.2,4.8,Four seam fast ball,156.902,1317.54
44265,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_02/gid_2014_04_02_phimlb_texmlb_1/inning/inning_all.xml,407781,R,543726,L,Single,X,106.44,172.69,92.6,84.9,3.41,1.56,14.143,4.277,-0.133,1.4,1.368,1.947,50,5.186,-10.439,-135.303,-5.639,26.088,30.889,-24.211,23.8,-43.1,7.7,Two-seam fastball,106.974,2924.686
44368,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_04/gid_2014_04_04_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,475243,L,Flyout,X,98.71,156.29,86.2,80.1,3.43,1.59,-2.86,8.3,0.054,1.4,2.059,1.954,50,6.196,-3.816,-126.145,-6.604,-4.643,23.962,-18.638,23.9,15,5.1,Cut-Fastball,198.931,1645.799
44373,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_04/gid_2014_04_04_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,475243,L,Field Error,X,119.31,123.47,85.2,78.2,3.43,1.59,-0.53,8.68,-0.594,1.4,3.384,1.742,50,6.413,-5.568,-124.712,-3.676,-0.834,26.394,-18.502,23.8,5.8,5,Cut-Fastball,183.489,1593.428
44378,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_04/gid_2014_04_04_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,449079,L,Groundout,X,56.65,144.2,81.8,74.8,3.43,1.59,10.58,6.26,1.37,1.4,2.601,2.173,50,5.572,-5.125,-119.807,-2.102,15.232,25.178,-23.084,23.8,-31.1,7.8,Change-up,120.828,2147.971
44380,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_04/gid_2014_04_04_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,489295,R,Groundout,X,120.17,154.56,92.1,84.5,3.43,1.59,-8.91,6.37,-0.642,1.4,2.122,-1.294,50,6.443,4.799,-134.787,-7.605,-16.283,31.232,-20.472,23.8,34.5,6,Two-seam fastball,234.296,2158.274
44456,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_05/gid_2014_04_05_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,502188,R,Flyout,X,128.76,136.43,94,86.2,3.43,1.58,-9.48,9.06,-0.865,1.4,2.927,-2.757,50,5.874,8.468,-137.466,-5.261,-18.097,31.047,-14.798,23.8,45.5,4.8,Four seam fast ball,226.163,2647.766
44529,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_06/gid_2014_04_06_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,453646,R,Groundout,X,82.4,158.88,83.5,78.5,3.43,1.58,-0.23,1.9,0.555,1.4,1.953,-1.192,50,6.377,4.317,-122.322,-4.751,-0.347,20.539,-29.177,23.9,-0.5,7.8,Slider,186.603,357.829
44533,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_06/gid_2014_04_06_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,453646,R,Single,X,65.24,166.65,81.8,77,3.43,1.58,-6.67,6.88,1.015,1.4,1.586,-1.172,50,6.244,7.28,-119.571,-6.487,-9.859,18.483,-21.935,23.9,21.1,6.7,Change-up,223.916,1724.614
44536,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_06/gid_2014_04_06_phimlb_chnmlb_1/inning/inning_all.xml,407781,R,489295,R,Groundout,X,101.29,132.11,91.7,85.6,3.43,1.58,-9.48,7.81,-0.036,1.4,3.162,-1.367,50,6.544,6.84,-134.232,-5.715,-17.563,24.797,-17.634,23.9,41.2,5.4,Two-seam fastball,230.379,2464.301
44679,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_08/gid_2014_04_08_milmlb_phimlb_1/inning/inning_all.xml,407781,R,346798,R,Single,X,117.6,162.33,90.8,83.6,3.43,1.58,-8.07,9.51,-0.451,1.4,1.598,-0.893,50,6.034,3.907,-132.862,-8.738,-14.396,29.014,-15.141,23.8,38.6,5,Sinker,220.203,2435.232
44683,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_08/gid_2014_04_08_milmlb_phimlb_1/inning/inning_all.xml,407781,R,346798,R,Flyout,X,90.99,151.97,73.4,67.6,3.43,1.58,2.77,-5.64,0.308,1.4,2.133,-0.974,50,6.88,1.949,-107.576,-0.856,3.184,21.73,-38.59,23.8,-5.2,13.7,Curve ball,26.392,965.957
44688,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_08/gid_2014_04_08_milmlb_phimlb_1/inning/inning_all.xml,407781,R,346798,R,Groundout,X,55.79,166.65,80.9,75,3.43,1.58,-9.91,8.56,1.281,1.4,1.612,-0.819,50,6.138,7.92,-118.243,-6.318,-14.082,21.805,-19.932,23.8,31.1,7,Change-up,228.997,2289.402
44697,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_08/gid_2014_04_08_milmlb_phimlb_1/inning/inning_all.xml,407781,R,449104,R,Flyout,X,135.62,153.69,94.3,86.1,3.43,1.58,-7.2,10.69,-0.965,1.4,2.146,-2.066,50,5.564,5.521,-138.059,-7.132,-13.761,33.489,-11.66,23.7,43,3.9,Four seam fast ball,213.853,2595.791
44764,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_09/gid_2014_04_09_milmlb_phimlb_1/inning/inning_all.xml,407781,R,490063,R,Field Error,X,98.71,159.74,95.2,85.8,3.43,1.59,-7.07,12.1,0.057,1.4,1.898,-1.136,50,6.286,5.727,-139.058,-10.278,-13.509,38.121,-8.968,23.7,45.5,3.6,Two-seam fastball,210.204,2801.414
44770,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_09/gid_2014_04_09_milmlb_phimlb_1/inning/inning_all.xml,407781,R,490063,R,Flyout,X,108.15,154.56,94.7,86.7,3.43,1.59,-5.7,12.2,-0.138,1.4,2.229,-1.153,50,6.266,4.783,-138.506,-9.441,-10.994,32.798,-8.549,23.8,42.6,3.1,Four seam fast ball,204.954,2729.426
44773,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_09/gid_2014_04_09_milmlb_phimlb_1/inning/inning_all.xml,407781,R,490063,R,Single,X,96.14,132.11,93.8,85,3.43,1.59,-5.75,12.32,0.082,1.4,2.961,-1.233,50,6.311,5.542,-137.308,-7.351,-10.79,35.217,-8.974,23.7,40.9,3.1,Four seam fast ball,204.941,2703.433
44779,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_10/gid_2014_04_10_milmlb_phimlb_1/inning/inning_all.xml,407781,R,462136,R,Home Run,X,124.46,150.24,88.4,80.5,3.43,1.58,-3.99,13.31,-0.719,1.4,2.26,-0.77,50,6.28,1.445,-129.322,-8.273,-6.68,30.112,-9.836,23.7,28.4,3.2,Four seam fast ball,196.647,2615.61
44785,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_10/gid_2014_04_10_milmlb_phimlb_1/inning/inning_all.xml,407781,R,462136,R,Single,X,100.43,158.01,78.2,72.4,3.43,1.58,-0.06,-0.44,0.013,1.4,2.007,-1.219,50,6.572,2.797,-114.634,-3.072,-0.076,22.292,-32.68,23.8,-0.7,10.2,Curve ball,351.46,64.757
44825,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_11/gid_2014_04_11_miamlb_phimlb_1/inning/inning_all.xml,407781,R,605228,R,Double,X,94.42,125.2,84.8,77.5,3.43,1.58,5.78,3.88,0.112,1.4,3.258,-2.113,50,5.81,3.602,-124.348,-0.879,8.918,28.203,-26.11,23.7,-20.2,7.4,Curve ball,124.215,1258.226
44831,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_11/gid_2014_04_11_miamlb_phimlb_1/inning/inning_all.xml,407781,R,605228,R,Single,X,95.28,139.88,97.1,87.5,3.43,1.58,-10.04,9.2,0.015,1.4,2.589,-1.88,50,5.919,8.866,-141.982,-6.763,-20.023,39.539,-13.763,23.7,48.4,4.8,Four seam fast ball,227.401,2779.401
44832,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_11/gid_2014_04_11_miamlb_phimlb_1/inning/inning_all.xml,407781,R,458713,R,Flyout,X,131.33,127.79,89.5,81.6,3.43,1.58,-3.97,11.96,-0.945,1.4,3.249,-1.951,50,6.097,3.918,-131.148,-5.109,-6.844,30.65,-11.496,23.7,25.1,3.3,Four seam fast ball,198.312,2409.473
44869,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_12/gid_2014_04_12_miamlb_phimlb_1/inning/inning_all.xml,407781,R,543135,R,Groundout,X,84.12,156.29,97,86.7,3.44,1.58,-10.83,11.82,0.53,1.4,2.1,-2.73,50,5.73,12.86,-141.45,-8.41,-21.31,40.99,-8.84,23.6,57.4,4.3,Four seam fast ball,222.403,3241.106
44878,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_12/gid_2014_04_12_miamlb_phimlb_1/inning/inning_all.xml,407781,R,543135,R,Grounded Into DP,X,63.52,152.83,94.8,86.5,3.44,1.58,-9.35,13.2,1.1,1.4,2.28,-2.49,50,5.96,13.07,-138.18,-8.78,-17.95,32.77,-6.76,23.7,59.3,3.7,Four seam fast ball,215.233,3266.715
44879,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_12/gid_2014_04_12_miamlb_phimlb_1/inning/inning_all.xml,407781,R,543135,R,Lineout,X,106.44,145.92,97.6,88.1,3.44,1.58,-9.85,8.19,-0.18,1.4,2.47,-2.73,50,5.71,10.68,-142.63,-6.25,-19.88,38.99,-15.57,23.7,44.6,4.9,Four seam fast ball,230.13,2634.648
44938,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_13/gid_2014_04_13_miamlb_phimlb_1/inning/inning_all.xml,407781,R,506693,R,Single,X,132.19,141.61,95.2,86.5,3.43,1.58,-7.8,9.69,-0.911,1.4,2.643,-1.91,50,6.241,5.491,-139.276,-7.39,-15.094,35.628,-13.345,23.7,42.1,4.3,Two-seam fastball,218.716,2513.748
44939,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_13/gid_2014_04_13_miamlb_phimlb_1/inning/inning_all.xml,407781,R,506693,R,Flyout,X,109.01,138.15,82.2,75.7,3.43,1.58,1.7,0.1,-0.245,1.4,3.006,-2.32,50,6.377,4.397,-120.505,-1.256,2.48,25.157,-31.955,23.8,-5.9,9,Slider,95.047,299.734
44967,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_14/gid_2014_04_14_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,429722,R,Flyout,X,94.42,139.88,87.3,80.4,3.43,1.58,1.95,1.8,0.212,1.4,2.722,-1.652,50,6.309,4.056,-127.959,-3.251,3.214,28.128,-29.144,23.8,-7.7,7.4,Slider,133.313,500.804
44970,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_14/gid_2014_04_14_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,429722,R,Double,X,115.02,166.65,94.3,86.7,3.43,1.58,-3.88,8.84,-0.518,1.4,1.649,-1.538,50,5.953,4.144,-137.948,-8.927,-7.458,31.6,-15.116,23.8,20.9,3.9,Four seam fast ball,203.614,1957.94
44976,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_14/gid_2014_04_14_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,501593,L,Single,X,86.7,174.42,93.9,85.9,3.43,1.58,8.05,9.15,0.357,1.4,1.234,0.523,50,5.666,-3.269,-137.405,-9.238,15.248,33.217,-14.784,23.7,-40.5,4.8,Four seam fast ball,138.756,2441.977
45050,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_16/gid_2014_04_16_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,527054,R,Flyout,X,113.3,120.88,89.9,82.2,3.43,1.58,-6.97,5.93,-0.303,1.4,3.457,-2.861,50,5.4,8.969,-131.56,-0.83,-12.135,29.549,-21.778,23.7,24.8,5.6,Two-seam fastball,229.413,1762.112
45122,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_17/gid_2014_04_17_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,622072,L,Grounded Into DP,X,90.13,128.65,76.8,69.8,3.4,1.58,-3.64,-6.49,0.284,1.4,3.254,0.782,50,6.002,-0.06,-112.625,3.092,-4.565,25.082,-40.231,23.7,6.6,13,Knuckle curve,330.466,1192.877
45124,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_17/gid_2014_04_17_atlmlb_phimlb_1/inning/inning_all.xml,407781,R,622072,L,Single,X,87.55,158.88,89.7,81.7,3.4,1.58,10.11,7.87,0.222,1.4,1.821,0.812,50,5.463,-4.899,-131.373,-5.792,17.413,31.601,-18.547,23.7,-39.3,6.1,Four seam fast ball,128.047,2441.797
45197,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_18/gid_2014_04_18_phimlb_colmlb_1/inning/inning_all.xml,407781,R,543022,R,Groundout,X,68.67,150.24,84.9,79.1,3.41,1.58,2.09,0.86,0.898,1.4,2.281,-1.438,50,5.823,5.085,-124.366,-2.481,3.297,23.246,-30.747,23.9,-7.6,8.1,Slider,113.404,419.088
45251,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_19/gid_2014_04_19_phimlb_colmlb_1/inning/inning_all.xml,407781,R,543475,R,Groundout,X,112.45,164.06,92.2,85.7,3.4,1.58,-5.65,9.23,-0.342,1.4,1.766,-1.685,50,5.725,5.558,-134.836,-7.794,-10.521,26.406,-14.922,23.8,30,4.1,Four seam fast ball,211.375,2174.194
45260,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_19/gid_2014_04_19_phimlb_colmlb_1/inning/inning_all.xml,407781,R,543475,R,Flyout,X,125.32,147.65,88.3,82.9,3.4,1.58,-2.78,3.29,-0.718,1.4,2.463,-1.73,50,5.689,3.538,-129.445,-3.18,-4.809,22.244,-26.414,23.9,9,6.4,Four seam fast ball,219.857,840.982
45262,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_19/gid_2014_04_19_phimlb_colmlb_1/inning/inning_all.xml,407781,R,115629,R,Groundout,X,69.53,142.47,87.4,81.7,3.4,1.58,2.72,0.09,0.875,1.4,2.724,-1.5,50,6.281,5.128,-127.997,-2.733,4.569,23.727,-31.95,23.9,-9.5,7.9,Slider,92.807,518.495
45319,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_20/gid_2014_04_20_phimlb_colmlb_1/inning/inning_all.xml,407781,R,504379,R,Single,X,115.88,149.38,91,84.4,3.4,1.58,-1.72,5.8,-0.495,1.4,2.422,-2.005,50,5.655,4.575,-133.333,-4.441,-3.12,26.946,-21.6,23.8,5.7,5.1,Four seam fast ball,196.438,1199.585
45322,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_20/gid_2014_04_20_phimlb_colmlb_1/inning/inning_all.xml,407781,R,493603,R,Field Error,X,94.42,153.69,93.5,87,3.4,1.58,-3.22,3.44,0.083,1.4,2.028,-3.57,50,5.337,11.028,-136.577,-4.248,-6.145,27.104,-25.53,23.9,8.8,5.7,Four seam fast ball,222.765,961.339
45328,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_20/gid_2014_04_20_phimlb_colmlb_1/inning/inning_all.xml,407781,R,518452,R,Double,X,110.73,150.24,94,88,3.4,1.58,0.71,3.98,-0.261,1.4,2.319,-2.708,50,5.678,6.438,-137.681,-4.74,1.388,26.168,-24.337,23.9,-5.7,5.3,Four seam fast ball,169.958,838.658
45409,2014,http://gd2.mlb.com/components/game/mlb/year_2014/month_04/day_22/gid_2014_04_22_phimlb_lanmlb_1/inning/inning_all.xml,407781,R,547943,L,Groundout,X,114.16,147.65,91.7,83.8,3.41,1.58,4.95,13.35,-0.54,1.4,2.289,2.111,50,5.961,-8.687,-134.001,-8.169,8.931,30.872,-7.997,23.7,-35.2,2.7,Four seam fast ball,159.727,2790.442
